net/minecraft/block/BlockWorkbench	M	onBlockDestroyedByPlayer$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	onBlockDestroyedByPlayer
net/minecraft/block/BlockWorkbench	M	onBlockEventReceived$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;II)Z	onBlockEventReceived
net/minecraft/block/BlockWorkbench	M	onBlockExploded$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/world/Explosion;)V	onBlockExploded
net/minecraft/block/BlockWorkbench	M	onBlockHarvested$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/player/EntityPlayer;)V	onBlockHarvested
net/minecraft/block/BlockWorkbench	M	onBlockPlaced$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;FFFILnet/minecraft/entity/EntityLivingBase;)Lnet/minecraft/block/state/IBlockState;	onBlockPlaced
net/minecraft/block/BlockWorkbench	M	onBlockPlacedBy$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/EntityLivingBase;Lnet/minecraft/item/ItemStack;)V	onBlockPlacedBy
net/minecraft/block/BlockWorkbench	M	onEntityCollidedWithBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/Entity;)V	onEntityCollidedWithBlock
net/minecraft/block/BlockWorkbench	M	onEntityCollidedWithBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/Entity;)V	onEntityCollidedWithBlock
net/minecraft/block/BlockWorkbench	M	onFallenUpon$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/Entity;F)V	onFallenUpon
net/minecraft/block/BlockWorkbench	M	onLanded$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/entity/Entity;)V	onLanded
net/minecraft/block/BlockWorkbench	M	onNeighborBlockChange$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/block/Block;)V	onNeighborBlockChange
net/minecraft/block/BlockWorkbench	M	onNeighborBlockChange$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/block/Block_v1_7;)V	onNeighborBlockChange
net/minecraft/block/BlockWorkbench	M	onNeighborChange$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/math/BlockPos;)V	onNeighborChange
net/minecraft/block/BlockWorkbench	M	onPlantGrow$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/math/BlockPos;)V	onPlantGrow
net/minecraft/block/BlockWorkbench	M	quantityDropped$v1_8	(Lnet/minecraft/block/state/IBlockState;ILjava/util/Random;)I	quantityDropped
net/minecraft/block/BlockWorkbench	M	randomDisplayTick$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	randomDisplayTick
net/minecraft/block/BlockWorkbench	M	randomTick$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	randomTick
net/minecraft/block/BlockWorkbench	M	recolorBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Lnet/minecraft/item/EnumDyeColor;)Z	recolorBlock
net/minecraft/block/BlockWorkbench	M	registerBlock$v1_8	(ILjava/lang/String;Lnet/minecraft/block/Block;)V	registerBlock
net/minecraft/block/BlockWorkbench	M	registerBlock$v1_8	(ILjava/lang/String;Lnet/minecraft/block/Block_v1_7;)V	registerBlock
net/minecraft/block/BlockWorkbench	M	registerBlock$v1_8	(ILnet/minecraft/util/ResourceLocation;Lnet/minecraft/block/Block;)V	registerBlock
net/minecraft/block/BlockWorkbench	M	registerBlock$v1_8	(ILnet/minecraft/util/ResourceLocation;Lnet/minecraft/block/Block_v1_7;)V	registerBlock
net/minecraft/block/BlockWorkbench	M	removedByPlayer$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/player/EntityPlayer;Z)Z	removedByPlayer
net/minecraft/block/BlockWorkbench	M	rotateBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	rotateBlock
net/minecraft/block/BlockWorkbench	M	setBedOccupied$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/player/EntityPlayer;Z)V	setBedOccupied
net/minecraft/block/BlockWorkbench	M	setBlockBounds$v1_7	(FFFFFF)V	setBlockBounds
net/minecraft/block/BlockWorkbench	M	setBlockBoundsBasedOnState$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)V	setBlockBoundsBasedOnState
net/minecraft/block/BlockWorkbench	M	setBlockBoundsForItemRender$v1_7	()V	setBlockBoundsForItemRender
net/minecraft/block/BlockWorkbench	M	setDefaultState$v1_8	(Lnet/minecraft/block/state/IBlockState;)V	setDefaultState
net/minecraft/block/BlockWorkbench	M	setHarvestLevel$v1_8	(Ljava/lang/String;ILnet/minecraft/block/state/IBlockState;)V	setHarvestLevel
net/minecraft/block/BlockWorkbench	M	setRegistryName$v1_8	(Ljava/lang/String;)Lnet/minecraft/block/Block_v1_7;	setRegistryName
net/minecraft/block/BlockWorkbench	M	setRegistryName$v1_8	(Ljava/lang/String;Ljava/lang/String;)Lnet/minecraft/block/Block_v1_7;	setRegistryName
net/minecraft/block/BlockWorkbench	M	setRegistryName$v1_8	(Lnet/minecraft/util/ResourceLocation;)Lnet/minecraft/block/Block_v1_7;	setRegistryName
net/minecraft/block/BlockWorkbench	M	setStepSound$v1_7	(Lnet/minecraft/block/Block$SoundType;)Lnet/minecraft/block/Block;	setStepSound
net/minecraft/block/BlockWorkbench	M	setUnlocalizedName$v1_7	(Ljava/lang/String;)Lnet/minecraft/block/Block;	setUnlocalizedName
net/minecraft/block/BlockWorkbench	M	shouldCheckWeakPower$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	shouldCheckWeakPower
net/minecraft/block/BlockWorkbench	M	shouldSideBeRendered$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	shouldSideBeRendered
net/minecraft/block/BlockWorkbench	M	spawnAsEntity$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/item/ItemStack;)V	spawnAsEntity
net/minecraft/block/BlockWorkbench	M	toString$v1_8	()Ljava/lang/String;	toString
net/minecraft/block/BlockWorkbench	M	updateTick$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	updateTick
net/minecraft/block/BlockYellowFlower	M	addCollisionBoxesToList$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/util/math/AxisAlignedBB;Ljava/util/List;Lnet/minecraft/entity/Entity;)V	addCollisionBoxesToList
net/minecraft/block/BlockYellowFlower	M	addDestroyEffects$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/client/particle/ParticleManager;)Z	addDestroyEffects
net/minecraft/block/BlockYellowFlower	M	addLandingEffects$v1_8	(Lnet/minecraft/world/WorldServer;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/EntityLivingBase;I)Z	addLandingEffects
net/minecraft/block/BlockYellowFlower	M	beginLeavesDecay$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V	beginLeavesDecay
net/minecraft/block/BlockYellowFlower	M	breakBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	breakBlock
net/minecraft/block/BlockYellowFlower	M	canBeReplacedByLeaves$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	canBeReplacedByLeaves
net/minecraft/block/BlockYellowFlower	M	canBlockStay$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	canBlockStay
net/minecraft/block/BlockYellowFlower	M	canCollideCheck$v1_8	(Lnet/minecraft/block/state/IBlockState;Z)Z	canCollideCheck
net/minecraft/block/BlockYellowFlower	M	canConnectRedstone$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	canConnectRedstone
net/minecraft/block/BlockYellowFlower	M	canCreatureSpawn$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/EntityLiving$SpawnPlacementType;)Z	canCreatureSpawn
net/minecraft/block/BlockYellowFlower	M	canEntityDestroy$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/Entity;)Z	canEntityDestroy
net/minecraft/block/BlockYellowFlower	M	canHarvestBlock$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/player/EntityPlayer;)Z	canHarvestBlock
net/minecraft/block/BlockYellowFlower	M	canPlaceBlockAt$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)Z	canPlaceBlockAt
net/minecraft/block/BlockYellowFlower	M	canPlaceBlockOn$v1_7	(Lnet/minecraft/block/Block;)Z	canPlaceBlockOn
net/minecraft/block/BlockYellowFlower	M	canPlaceBlockOn$v1_7	(Lnet/minecraft/block/Block_v1_7;)Z	canPlaceBlockOn
net/minecraft/block/BlockYellowFlower	M	canPlaceBlockOnSide$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	canPlaceBlockOnSide
net/minecraft/block/BlockYellowFlower	M	canPlaceTorchOnTop$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	canPlaceTorchOnTop
net/minecraft/block/BlockYellowFlower	M	canProvidePower$v1_7	()Z	canProvidePower
net/minecraft/block/BlockYellowFlower	M	canRenderInLayer$v1_8	(Lnet/minecraft/util/BlockRenderLayer;)Z	canRenderInLayer
net/minecraft/block/BlockYellowFlower	M	canReplace$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Lnet/minecraft/item/ItemStack;)Z	canReplace
net/minecraft/block/BlockYellowFlower	M	canSilkHarvest$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/player/EntityPlayer;)Z	canSilkHarvest
net/minecraft/block/BlockYellowFlower	M	canSpawnInBlock$v1_8	()Z	canSpawnInBlock
net/minecraft/block/BlockYellowFlower	M	canSustainLeaves$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	canSustainLeaves
net/minecraft/block/BlockYellowFlower	M	canSustainPlant$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Lnet/minecraftforge/common/IPlantable;)Z	canSustainPlant
net/minecraft/block/BlockYellowFlower	M	checkAndDropBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	checkAndDropBlock
net/minecraft/block/BlockYellowFlower	M	collisionRayTrace$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/math/Vec3d;Lnet/minecraft/util/math/Vec3d;)Lnet/minecraft/util/math/RayTraceResult;	collisionRayTrace
net/minecraft/block/BlockYellowFlower	M	colorMultiplier$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)I	colorMultiplier
net/minecraft/block/BlockYellowFlower	M	colorMultiplier$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;I)I	colorMultiplier
net/minecraft/block/BlockYellowFlower	M	createBlockState$v1_8	()Lnet/minecraft/block/state/BlockStateContainer;	createBlockState
net/minecraft/block/BlockYellowFlower	M	createStackedBlock$v1_8	(Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/item/ItemStack;	createStackedBlock
net/minecraft/block/BlockYellowFlower	M	createTileEntity$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/tileentity/TileEntity;	createTileEntity
net/minecraft/block/BlockYellowFlower	M	damageDropped$v1_8	(Lnet/minecraft/block/state/IBlockState;)I	damageDropped
net/minecraft/block/BlockYellowFlower	M	doesSideBlockRendering$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	doesSideBlockRendering
net/minecraft/block/BlockYellowFlower	M	dropBlockAsItem$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V	dropBlockAsItem
net/minecraft/block/BlockYellowFlower	M	dropBlockAsItemWithChance$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;FI)V	dropBlockAsItemWithChance
net/minecraft/block/BlockYellowFlower	M	dropXpOnBlockBreak$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;I)V	dropXpOnBlockBreak
net/minecraft/block/BlockYellowFlower	M	fillWithRain$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V	fillWithRain
net/minecraft/block/BlockYellowFlower	M	getActualState$v1_8	(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/state/IBlockState;	getActualState
net/minecraft/block/BlockYellowFlower	M	getAmbientOcclusionLightValue$v1_7	()F	getAmbientOcclusionLightValue
net/minecraft/block/BlockYellowFlower	M	getBedDirection$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/util/EnumFacing;	getBedDirection
net/minecraft/block/BlockYellowFlower	M	getBedSpawnPosition$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/player/EntityPlayer;)Lnet/minecraft/util/math/BlockPos;	getBedSpawnPosition
net/minecraft/block/BlockYellowFlower	M	getBlockBoundsMaxX$v1_7	()D	getBlockBoundsMaxX
net/minecraft/block/BlockYellowFlower	M	getBlockBoundsMaxY$v1_7	()D	getBlockBoundsMaxY
net/minecraft/block/BlockYellowFlower	M	getBlockBoundsMaxZ$v1_7	()D	getBlockBoundsMaxZ
net/minecraft/block/BlockYellowFlower	M	getBlockBoundsMinX$v1_7	()D	getBlockBoundsMinX
net/minecraft/block/BlockYellowFlower	M	getBlockBoundsMinY$v1_7	()D	getBlockBoundsMinY
net/minecraft/block/BlockYellowFlower	M	getBlockBoundsMinZ$v1_7	()D	getBlockBoundsMinZ
net/minecraft/block/BlockYellowFlower	M	getBlockColor$v1_7	()I	getBlockColor
net/minecraft/block/BlockYellowFlower	M	getBlockHardness$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)F	getBlockHardness
net/minecraft/block/BlockYellowFlower	M	getBlockLayer$v1_8	()Lnet/minecraft/util/BlockRenderLayer;	getBlockLayer
net/minecraft/block/BlockYellowFlower	M	getBlockState$v1_8	()Lnet/minecraft/block/state/BlockStateContainer;	getBlockState
net/minecraft/block/BlockYellowFlower	M	getBlockType$v1_8	()Lnet/minecraft/block/BlockFlower$EnumFlowerColor;	getBlockType
net/minecraft/block/BlockYellowFlower	M	getCollisionBoundingBox$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/util/math/AxisAlignedBB;	getCollisionBoundingBox
net/minecraft/block/BlockYellowFlower	M	getComparatorInputOverride$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)I	getComparatorInputOverride
net/minecraft/block/BlockYellowFlower	M	getCreativeTabToDisplayOn$v1_7	()Lnet/minecraft/creativetab/CreativeTabs;	getCreativeTabToDisplayOn
net/minecraft/block/BlockYellowFlower	M	getDamageValue$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)I	getDamageValue
net/minecraft/block/BlockYellowFlower	M	getDefaultState$v1_8	()Lnet/minecraft/block/state/IBlockState;	getDefaultState
net/minecraft/block/BlockYellowFlower	M	getDrops$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)Ljava/util/List;	getDrops
net/minecraft/block/BlockYellowFlower	M	getEnchantPowerBonus$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)F	getEnchantPowerBonus
net/minecraft/block/BlockYellowFlower	M	getExpDrop$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;I)I	getExpDrop
net/minecraft/block/BlockYellowFlower	M	getExplosionResistance$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/Entity;Lnet/minecraft/world/Explosion;)F	getExplosionResistance
net/minecraft/block/BlockYellowFlower	M	getExtendedState$v1_8	(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/state/IBlockState;	getExtendedState
net/minecraft/block/BlockYellowFlower	M	getFireSpreadSpeed$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)I	getFireSpreadSpeed
net/minecraft/block/BlockYellowFlower	M	getFlammability$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)I	getFlammability
net/minecraft/block/BlockYellowFlower	M	getHarvestLevel$v1_8	(Lnet/minecraft/block/state/IBlockState;)I	getHarvestLevel
net/minecraft/block/BlockYellowFlower	M	getHarvestTool$v1_8	(Lnet/minecraft/block/state/IBlockState;)Ljava/lang/String;	getHarvestTool
net/minecraft/block/BlockYellowFlower	M	getItem$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/item/Item;	getItem
net/minecraft/block/BlockYellowFlower	M	getItem$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/item/Item_v1_7;	getItem
net/minecraft/block/BlockYellowFlower	M	getItemDropped$v1_8	(Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;I)Lnet/minecraft/item/Item;	getItemDropped
net/minecraft/block/BlockYellowFlower	M	getItemDropped$v1_8	(Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;I)Lnet/minecraft/item/Item_v1_7;	getItemDropped
net/minecraft/block/BlockYellowFlower	M	getLightOpacity$v1_7	()I	getLightOpacity
net/minecraft/block/BlockYellowFlower	M	getLightOpacity$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)I	getLightOpacity
net/minecraft/block/BlockYellowFlower	M	getLightValue$v1_7	()I	getLightValue
net/minecraft/block/BlockYellowFlower	M	getLightValue$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)I	getLightValue
net/minecraft/block/BlockYellowFlower	M	getMapColor$v1_8	(Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/block/material/MapColor;	getMapColor
net/minecraft/block/BlockYellowFlower	M	getMaterial$v1_7	()Lnet/minecraft/block/material/Material;	getMaterial
net/minecraft/block/BlockYellowFlower	M	getMetaFromState$v1_8	(Lnet/minecraft/block/state/IBlockState;)I	getMetaFromState
net/minecraft/block/BlockYellowFlower	M	getMixedBrightnessForBlock$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)I	getMixedBrightnessForBlock
net/minecraft/block/BlockYellowFlower	M	getMobilityFlag$v1_7	()I	getMobilityFlag
net/minecraft/block/BlockYellowFlower	M	getOffsetType$v1_8	()Lnet/minecraft/block/Block$EnumOffsetType;	getOffsetType
net/minecraft/block/BlockYellowFlower	M	getOffsetType$v1_8	()Lnet/minecraft/block/Block_v1_7$EnumOffsetType;	getOffsetType
net/minecraft/block/BlockYellowFlower	M	getPickBlock$v1_8	(Lnet/minecraft/util/math/RayTraceResult;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/item/ItemStack;	getPickBlock
net/minecraft/block/BlockYellowFlower	M	getPickBlock$v1_8	(Lnet/minecraft/util/math/RayTraceResult;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/player/EntityPlayer;)Lnet/minecraft/item/ItemStack;	getPickBlock
net/minecraft/block/BlockYellowFlower	M	getPlant$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/state/IBlockState;	getPlant
net/minecraft/block/BlockYellowFlower	M	getPlantType$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraftforge/common/EnumPlantType;	getPlantType
net/minecraft/block/BlockYellowFlower	M	getPlayerRelativeBlockHardness$v1_8	(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)F	getPlayerRelativeBlockHardness
net/minecraft/block/BlockYellowFlower	M	getRegistryName$v1_8	()Ljava/lang/String;	getRegistryName
net/minecraft/block/BlockYellowFlower	M	getRenderColor$v1_8	(Lnet/minecraft/block/state/IBlockState;)I	getRenderColor
net/minecraft/block/BlockYellowFlower	M	getRenderType$v1_7	()I	getRenderType
net/minecraft/block/BlockYellowFlower	M	getSelectedBoundingBox$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/util/math/AxisAlignedBB;	getSelectedBoundingBox
net/minecraft/block/BlockYellowFlower	M	getStateById$v1_8	(I)Lnet/minecraft/block/state/IBlockState;	getStateById
net/minecraft/block/BlockYellowFlower	M	getStateForEntityRender$v1_8	(Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/block/state/IBlockState;	getStateForEntityRender
net/minecraft/block/BlockYellowFlower	M	getStateFromMeta$v1_8	(I)Lnet/minecraft/block/state/IBlockState;	getStateFromMeta
net/minecraft/block/BlockYellowFlower	M	getStateId$v1_8	(Lnet/minecraft/block/state/IBlockState;)I	getStateId
net/minecraft/block/BlockYellowFlower	M	getStrongPower$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/util/EnumFacing;)I	getStrongPower
net/minecraft/block/BlockYellowFlower	M	getSubBlocks$v1_8	(Lnet/minecraft/item/Item;Lnet/minecraft/creativetab/CreativeTabs;Ljava/util/List;)V	getSubBlocks
net/minecraft/block/BlockYellowFlower	M	getSubBlocks$v1_8	(Lnet/minecraft/item/Item_v1_7;Lnet/minecraft/creativetab/CreativeTabs;Ljava/util/List;)V	getSubBlocks
net/minecraft/block/BlockYellowFlower	M	getTypeProperty$v1_8	()Lnet/minecraft/block/properties/IProperty;	getTypeProperty
net/minecraft/block/BlockYellowFlower	M	getUnlocalizedName$v1_7	()Ljava/lang/String;	getUnlocalizedName
net/minecraft/block/BlockYellowFlower	M	getUseNeighborBrightness$v1_7	()Z	getUseNeighborBrightness
net/minecraft/block/BlockYellowFlower	M	getValidRotations$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)[Lnet/minecraft/util/EnumFacing;	getValidRotations
net/minecraft/block/BlockYellowFlower	M	getWeakChanges$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	getWeakChanges
net/minecraft/block/BlockYellowFlower	M	getWeakPower$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/util/EnumFacing;)I	getWeakPower
net/minecraft/block/BlockYellowFlower	M	harvestBlock$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/tileentity/TileEntity;)V	harvestBlock
net/minecraft/block/BlockYellowFlower	M	hasComparatorInputOverride$v1_7	()Z	hasComparatorInputOverride
net/minecraft/block/BlockYellowFlower	M	hasTileEntity$v1_8	(Lnet/minecraft/block/state/IBlockState;)Z	hasTileEntity
net/minecraft/block/BlockYellowFlower	M	isAABBInsideMaterial$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/math/AxisAlignedBB;Lnet/minecraft/block/material/Material;)Ljava/lang/Boolean;	isAABBInsideMaterial
net/minecraft/block/BlockYellowFlower	M	isAir$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	isAir
net/minecraft/block/BlockYellowFlower	M	isBeaconBase$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/math/BlockPos;)Z	isBeaconBase
net/minecraft/block/BlockYellowFlower	M	isBed$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/entity/Entity;)Z	isBed
net/minecraft/block/BlockYellowFlower	M	isBedFoot$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	isBedFoot
net/minecraft/block/BlockYellowFlower	M	isBlockNormalCube$v1_7	()Z	isBlockNormalCube
net/minecraft/block/BlockYellowFlower	M	isBlockSolid$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	isBlockSolid
net/minecraft/block/BlockYellowFlower	M	isBurning$v1_8	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;)Z	isBurning
net/minecraft/block/BlockYellowFlower	M	isEntityInsideMaterial$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/Entity;DLnet/minecraft/block/material/Material;Z)Ljava/lang/Boolean;	isEntityInsideMaterial
net/minecraft/block/BlockYellowFlower	M	isFertile$v1_8	(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)Z	isFertile
