src	src_class	ref_fqn	score	margin	strings	members	sample
src/main/java/com/moonsworth/lunar/genesis/MixinHelper11$Data7.java	MixinHelper11$Data7	com.google.common.cache.CacheBuilderSpec$AccessDurationParser	34.09	13.58	1	11	expireAfterAccess already set; TimeUnit; accessExpirationDuration; accessExpirationTimeUnit
src/main/java/com/moonsworth/lunar/genesis/MixinHelper1122.java	MixinHelper1122	com.google.common.collect.ImmutableRangeSet	129.48	55.91	0	58	ANY_PRESENT; Collector; Comparable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper1123_2.java	MixinHelper1123_2	com.google.common.collect.TreeRangeSet	73.44	18.94	0	37	Comparable; Entry; Iterable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper11_5.java	MixinHelper11_5	com.google.common.base.Ascii	58.27	30.13	0	24	CharSequence; String; StringBuilder
src/main/java/com/moonsworth/lunar/genesis/MixinHelper11_6.java	MixinHelper11_6	com.google.common.io.CharStreams	104.91	53.41	0	43	Appendable; ArrayList; Buffer
src/main/java/com/moonsworth/lunar/genesis/MixinHelper11_7.java	MixinHelper11_7	com.google.common.util.concurrent.Atomics	27.91	12.55	0	14	AtomicReference; AtomicReferenceArray; Nullable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper11_8.java	MixinHelper11_8	com.google.common.cache.CacheBuilderSpec	175.65	76.97	2	61	blank key-value pair; unknown key %s; AssertionError; Boolean; Integer
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12$Data2.java	MixinHelper12$Data2	com.google.common.io.ByteSource$ByteArrayByteSource	92.79	38.69	3	31	ByteSource.wrap(; length (%s) may not be negative; Arrays; ByteArrayInputStream; ByteSource
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12$Data4.java	MixinHelper12$Data4	com.google.common.io.ByteSource$ConcatenatedByteSource	35.87	13.14	1	18	ByteSource.concat(; ByteSource; Collection; InputStream
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12$Data5.java	MixinHelper12$Data5	com.google.common.io.ByteSource$EmptyByteSource	27.28	9.70	1	11	ByteSource.empty(); ByteSource; Charset; String
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12$Data6.java	MixinHelper12$Data6	com.google.common.io.ByteSource$SlicedByteSource	78.76	24.77	2	28	length (%s) may not be negative; offset (%s) may not be negative; ByteArrayInputStream; InputStream; Long
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12$Data7.java	MixinHelper12$Data7	com.google.common.base.Splitter$SplittingIterator	28.62	13.13	0	13	CharSequence; String; charAt
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12$Data8.java	MixinHelper12$Data8	com.google.common.base.Splitter$MapSplitter	59.85	36.76	2	24	Chunk [%s] is not a valid entry; Duplicate key [%s] found.; CharSequence; Chunk; Collections
src/main/java/com/moonsworth/lunar/genesis/MixinHelper122$Data7.java	MixinHelper122$Data7	com.google.common.util.concurrent.ServiceManager$ServiceManagerState	315.05	211.79	1	111	Started {0} in {1}.; ArrayList; Collections; Comparator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper122$Data8.java	MixinHelper122$Data8	com.google.common.util.concurrent.ServiceManager$ServiceListener	99.39	49.37	2	32	 has failed in the ; Starting {0}.; FAILED; FINE; Level
src/main/java/com/moonsworth/lunar/genesis/MixinHelper122_2.java	MixinHelper122_2	com.google.common.util.concurrent.ServiceManager	141.60	68.09	1	56	Unable to start Service ; Can; CanIgnoreReturnValue; Deprecated
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12_2.java	MixinHelper12_2	com.google.common.io.ByteSource	80.34	25.04	0	39	Arrays; BufferedInputStream; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper12_3.java	MixinHelper12_3	com.google.common.base.Splitter	106.71	59.90	1	46	must be greater than zero: %s; ArrayList; CharSequence; Collections
src/main/java/com/moonsworth/lunar/genesis/MixinHelper13$Data7.java	MixinHelper13$Data7	com.google.common.io.ByteStreams$LimitedInputStream	76.02	28.87	3	24	Mark not set; Mark not supported; FilterInputStream; IOException; InputStream
src/main/java/com/moonsworth/lunar/genesis/MixinHelper1342222.java	MixinHelper1342222	com.google.common.collect.AbstractSortedKeySortedSetMultimap	19.99	5.91	0	11	Collection; Set; SortedMap
src/main/java/com/moonsworth/lunar/genesis/MixinHelper13422222.java	MixinHelper13422222	com.google.common.collect.TreeMultimap	74.51	31.30	0	36	Collection; Comparable; Comparator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper1342242.java	MixinHelper1342242	com.google.common.collect.LinkedHashMultimap	118.20	29.66	0	62	CanIgnoreReturnValue; Collection; Entry
src/main/java/com/moonsworth/lunar/genesis/MixinHelper1342322.java	MixinHelper1342322	com.google.common.collect.ArrayListMultimap	60.59	19.11	0	28	ArrayList; Collection; Deprecated
src/main/java/com/moonsworth/lunar/genesis/MixinHelper1343.java	MixinHelper1343	com.google.common.collect.LinkedListMultimap	158.21	65.77	1	76	should never be called; AssertionError; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/MixinHelper13_5.java	MixinHelper13_5	com.google.common.io.ByteStreams	247.89	193.60	3	86	 bytes expected; Invalid size: %s; ArrayDeque; Arrays; Buffer
src/main/java/com/moonsworth/lunar/genesis/MixinHelper14$Data5.java	MixinHelper14$Data5	com.google.common.util.concurrent.UncaughtExceptionHandlers$Exiter	64.29	35.34	0	29	Caught; Level; Locale
src/main/java/com/moonsworth/lunar/genesis/MixinHelper14.java	MixinHelper14	com.google.common.base.Platform	303.83	92.27	2	103	Later in 2020, we will remove GWT-RPC support for Guava types. You are seeing this warning because you are sending a Guava type over GWT-RPC, which will break. You can identify which type by looking a
src/main/java/com/moonsworth/lunar/genesis/MixinHelper14_4.java	MixinHelper14_4	com.google.common.io.ByteProcessor	35.29	21.46	1	10	Implement it normally; CanIgnoreReturnValue; DoNotMock; Implement
src/main/java/com/moonsworth/lunar/genesis/MixinHelper14_5.java	MixinHelper14_5	com.google.common.util.concurrent.UncaughtExceptionHandlers	19.32	8.35	0	8	Runtime; Thread; UncaughtExceptionHandler
src/main/java/com/moonsworth/lunar/genesis/MixinHelper15_5.java	MixinHelper15_5	com.google.common.base.FinalizableReference	32.44	19.77	0	13	DoNotMock; Finalizable; Reference
src/main/java/com/moonsworth/lunar/genesis/MixinHelper16.java	MixinHelper16	com.google.common.io.Files	352.19	261.11	3	120	Unable to delete ; java.io.tmpdir; APPEND; Appendable; ArrayList
src/main/java/com/moonsworth/lunar/genesis/MixinHelper163.java	MixinHelper163	com.google.common.util.concurrent.SimpleTimeLimiter	181.29	121.57	1	65	timeout must be positive: %s; AssertionError; Callable; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper16_4.java	MixinHelper16_4	com.google.common.util.concurrent.TimeLimiter	70.01	27.23	1	24	Use FakeTimeLimiter; Callable; CanIgnoreReturnValue; Class
src/main/java/com/moonsworth/lunar/genesis/MixinHelper16_5.java	MixinHelper16_5	com.google.common.collect.CollectCollectors	58.60	31.19	0	22	Characteristics; Collector; Comparable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper17$Data3.java	MixinHelper17$Data3	com.google.common.base.Enums$StringConverter	45.24	23.89	1	23	Enums.stringConverter(; Class; Enum; Enums
src/main/java/com/moonsworth/lunar/genesis/MixinHelper17_4.java	MixinHelper17_4	com.google.common.base.Enums	56.04	28.74	0	28	AssertionError; Class; Enum
src/main/java/com/moonsworth/lunar/genesis/MixinHelper18$Data3.java	MixinHelper18$Data3	com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter	51.80	21.35	0	22	AtomicBoolean; Executor; Executors
src/main/java/com/moonsworth/lunar/genesis/MixinHelper18.java	MixinHelper18	com.google.common.io.MoreFiles	316.18	178.43	1	100	can't delete recursively; ALLOW_INSECURE; ArrayList; Arrays
src/main/java/com/moonsworth/lunar/genesis/MixinHelper18_4.java	MixinHelper18_4	mchorse.emoticons.skin_n_bones.api.animation.AnimationMesh	16.42	4.63	0	7	Annotation2; MixinHelper2_8; com
src/main/java/com/moonsworth/lunar/genesis/MixinHelper19$Data23.java	MixinHelper19$Data23	com.google.common.collect.Maps$BiMapConverter	51.64	27.84	1	24	Maps.asConverter(; Maps; Nullable; Object
src/main/java/com/moonsworth/lunar/genesis/MixinHelper19$Data26.java	MixinHelper19$Data26	com.google.common.collect.Maps$NavigableAsMapView	94.30	38.51	0	46	BiConsumer; Comparator; Entry
src/main/java/com/moonsworth/lunar/genesis/MixinHelper19$Data36.java	MixinHelper19$Data36	com.google.common.collect.Maps$MapDifferenceImpl	76.32	51.19	3	25	: only on left=; : only on right=; Map; Object; String
src/main/java/com/moonsworth/lunar/genesis/MixinHelper19_2.java	MixinHelper19_2	com.google.common.util.concurrent.ThreadFactoryBuilder	86.12	39.32	0	36	AtomicLong; Boolean; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper19_3.java	MixinHelper19_3	com.google.common.collect.Maps	432.55	289.08	3	154	Multiple values for key: ; Null key for input %s; BinaryOperator; CLOSED; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2$Data17.java	MixinHelper2$Data17	com.google.common.util.concurrent.MoreExecutors$DirectExecutorService	96.92	56.13	1	34	Executor already shutdown; Collections; Executor; GuardedBy
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2$Data18.java	MixinHelper2$Data18	com.google.common.util.concurrent.MoreExecutors$Application	72.88	28.97	1	22	DelayedShutdownHook-for-; DelayedShutdownHook; ExecutorService; Executors
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2$Data21.java	MixinHelper2$Data21	com.google.common.net.HttpHeaders$ReferrerPolicyValues	100.63	90.77	7	11	no-referrer; no-referrer-when-downgrade; String; com; cross
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2.java	MixinHelper2	com.google.common.reflect.TypeCapture	35.90	14.56	1	12	%s isn't parameterized; ParameterizedType; Type; checkArgument
src/main/java/com/moonsworth/lunar/genesis/MixinHelper20.java	MixinHelper20	com.google.common.base.Predicates	129.40	70.22	2	48	Predicates.; java.util.regex.Pattern; ALWAYS_FALSE; ALWAYS_TRUE; ArrayList
src/main/java/com/moonsworth/lunar/genesis/MixinHelper20_2.java	MixinHelper20_2	com.google.common.collect.Interner	33.36	19.51	1	10	Use Interners.new*Interner; CanIgnoreReturnValue; DoNotMock; Interner
src/main/java/com/moonsworth/lunar/genesis/MixinHelper20_3.java	MixinHelper20_3	com.google.common.util.concurrent.FutureCallback	15.56	5.47	0	8	Nullable; Throwable; checker
src/main/java/com/moonsworth/lunar/genesis/MixinHelper21$Data2.java	MixinHelper21$Data2	com.google.common.util.concurrent.Monitor$Guard	58.85	26.14	1	23	monitor.lock; Condition; GuardedBy; Nullable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper21.java	MixinHelper21	com.google.common.collect.MoreCollectors$ToOptionalState	69.14	22.45	1	33	expected one element but was: <; ArrayList; IllegalArgumentException; List
src/main/java/com/moonsworth/lunar/genesis/MixinHelper21_3.java	MixinHelper21_3	com.google.common.util.concurrent.Monitor	200.35	139.26	0	59	BooleanSupplier; Duration; GuardedBy
src/main/java/com/moonsworth/lunar/genesis/MixinHelper22.java	MixinHelper22	com.google.common.collect.Lists	187.60	102.10	0	75	ArrayList; Arrays; CharSequence
src/main/java/com/moonsworth/lunar/genesis/MixinHelper222.java	MixinHelper222	kotlin.text.Regex	35.26	10.94	0	18	CharSequence; Matcher; Pattern
src/main/java/com/moonsworth/lunar/genesis/MixinHelper22_2.java	MixinHelper22_2	com.google.common.base.CommonPattern	18.45	5.58	0	8	CharSequence; String; com
src/main/java/com/moonsworth/lunar/genesis/MixinHelper22_3.java	MixinHelper22_3	com.google.common.util.concurrent.Uninterruptibles	123.01	67.38	0	43	BlockingQueue; CanIgnoreReturnValue; Condition
src/main/java/com/moonsworth/lunar/genesis/MixinHelper22_4.java	MixinHelper22_4	com.google.common.reflect.TypeParameter	36.13	12.10	1	20	%s should be a type variable.; Nullable; Object; String
src/main/java/com/moonsworth/lunar/genesis/MixinHelper23$Data17.java	MixinHelper23$Data17	com.google.common.reflect.TypeToken$TypeCollector	48.27	18.27	0	30	CanIgnoreReturnValue; Class; Comparator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper23$Type2.java	MixinHelper23$Type2	com.google.common.reflect.TypeToken$TypeFilter	11.63	4.30	0	4	IGNORE_TYPE_VARIABLE_OR_WILDCARD; INTERFACE_ONLY; Predicate
src/main/java/com/moonsworth/lunar/genesis/MixinHelper23.java	MixinHelper23	com.google.common.collect.Streams	218.43	155.17	0	78	ArrayDeque; BaseStream; BiConsumer
src/main/java/com/moonsworth/lunar/genesis/MixinHelper235.java	MixinHelper235	com.google.common.util.concurrent.AbstractService	288.93	181.09	7	75	 has already been started;  to reach the RUNNING state.; AssertionError; CanIgnoreReturnValue; Cannot
src/main/java/com/moonsworth/lunar/genesis/MixinHelper23_2.java	MixinHelper23_2	com.google.common.reflect.TypeToken	351.26	238.81	6	109	 isn't a subclass of ;  isn't a super type of ; ArrayList; CanIgnoreReturnValue; Cannot
src/main/java/com/moonsworth/lunar/genesis/MixinHelper23_4.java	MixinHelper23_4	com.google.common.util.concurrent.Service	62.93	23.59	1	22	Create an AbstractIdleService; AbstractIdleService; CanIgnoreReturnValue; Create
src/main/java/com/moonsworth/lunar/genesis/MixinHelper24.java	MixinHelper24	com.google.common.util.concurrent.Callables	38.18	11.60	0	20	Callable; Nullable; Runnable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper242.java	MixinHelper242	com.google.common.base.Converter	68.55	23.45	0	31	CanIgnoreReturnValue; Converter; Deprecated
src/main/java/com/moonsworth/lunar/genesis/MixinHelper24_4.java	MixinHelper24_4	com.google.common.cache.LoadingCache	21.77	7.25	0	12	ConcurrentMap; Deprecated; Iterable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper25$Data4.java	MixinHelper25$Data4	com.google.common.base.Suppliers$ExpiringMemoizingSupplier	59.79	30.45	1	26	duration (%s %s) must be > 0; NANOS; Nullable; Object
src/main/java/com/moonsworth/lunar/genesis/MixinHelper25$Data6.java	MixinHelper25$Data6	com.google.common.base.Suppliers$SupplierComposition	34.09	16.12	1	18	Suppliers.compose(; Nullable; Object; Serializable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper25$Data7.java	MixinHelper25$Data7	com.google.common.base.Suppliers$SupplierOfInstance	34.05	16.62	1	17	Suppliers.ofInstance(; Nullable; Object; Serializable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper25$Data8.java	MixinHelper25$Data8	com.google.common.base.Suppliers$ThreadSafeSupplier	24.32	11.03	1	9	Suppliers.synchronizedSupplier(; Serializable; String; Suppliers
src/main/java/com/moonsworth/lunar/genesis/MixinHelper25$Type4.java	MixinHelper25$Type4	com.google.common.base.Suppliers$SupplierFunctionImpl	24.35	13.33	1	9	Suppliers.supplierFunction(); INSTANCE; Object; String
src/main/java/com/moonsworth/lunar/genesis/MixinHelper25.java	MixinHelper25	com.google.common.collect.Iterators	252.73	129.54	4	100	) must not be negative; expected one element but was: <; ArrayList; Arrays; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper26_2.java	MixinHelper26_2	com.google.common.base.SmallCharMatcher	41.61	20.18	0	17	BitSet; Integer; String
src/main/java/com/moonsworth/lunar/genesis/MixinHelper27.java	MixinHelper27	com.google.common.util.concurrent.Striped	69.68	29.82	0	30	Arrays; CEILING; Collections
src/main/java/com/moonsworth/lunar/genesis/MixinHelper28_2.java	MixinHelper28_2	com.google.common.collect.TopKSelector	104.22	55.68	1	46	k (%s) must be >= 0; Arrays; CEILING; Collections
src/main/java/com/moonsworth/lunar/genesis/MixinHelper29.java	MixinHelper29	com.google.common.collect.ObjectArrays	71.53	30.75	0	38	Array; Arrays; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper292.java	MixinHelper292	com.google.common.util.concurrent.AbstractFuture	551.61	439.14	15	145	 nanoseconds ;  thrown from get()]; AtomicReferenceFieldUpdater; Boolean; CANCELLED
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2_10.java	MixinHelper2_10	com.google.common.math.DoubleMath	215.11	146.92	3	66	Cannot take mean of 0 values; input is infinite or NaN; ArithmeticException; AssertionError; BigInteger
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2_11.java	MixinHelper2_11	com.google.common.net.HttpHeaders	1246.33	1149.97	77	132	Accept-Charset; Accept-Encoding; Accept; Access; After
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2_12.java	MixinHelper2_12	com.google.common.collect.Comparators	86.40	50.11	0	33	Characteristics; Collector; Comparator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2_13.java	MixinHelper2_13	com.google.common.hash.LittleEndianByteArray	74.18	48.05	0	26	ByteOrder; INSTANCE; LITTLE_ENDIAN
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2_14.java	MixinHelper2_14	com.google.common.graph.GraphConstants	202.74	74.46	3	62	Cannot add self-loop edge on node %s, as self-loops are not allowed. To construct a graph that allows self-loops, call allowsSelfLoops(true) on the Builder.; Cannot call source()/target() on a Endpoin
src/main/java/com/moonsworth/lunar/genesis/MixinHelper2_6.java	MixinHelper2_6	com.google.common.util.concurrent.MoreExecutors	274.20	196.77	0	98	ApiProxy; ArrayList; BlockingQueue
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data31.java	MixinHelper3$Data31	com.google.common.collect.CollectSpliterators$FlatMapSpliterator	68.88	23.83	0	31	Consumer; Function; InElementT
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data32.java	MixinHelper3$Data32	com.google.common.collect.CollectSpliterators$FlatMapSpliteratorOfDouble	20.33	5.49	0	10	Double; DoubleConsumer; Function
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data33.java	MixinHelper3$Data33	com.google.common.collect.CollectSpliterators$FlatMapSpliteratorOfLong	20.39	5.49	0	10	Function; InElementT; Long
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data36.java	MixinHelper3$Data36	com.google.common.collect.CollectSpliterators$FlatMapSpliteratorOfInt	19.72	5.20	0	10	Function; InElementT; IntConsumer
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data37.java	MixinHelper3$Data37	com.google.common.hash.Funnels$SequentialFunnel	37.41	15.70	1	18	Funnels.sequentialFunnel(; Funnels; Iterable; Nullable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data38.java	MixinHelper3$Data38	com.google.common.hash.Funnels$StringCharsetFunnel	47.80	23.09	1	23	Funnels.stringFunnel(; CharSequence; Charset; Funnels
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data39.java	MixinHelper3$Data39	com.google.common.hash.Funnels$SinkAsStream	25.37	12.81	1	9	Funnels.asOutputStream(; Funnels; OutputStream; String
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data40.java	MixinHelper3$Data40	com.google.common.reflect.Types$GenericArrayTypeImpl	26.31	6.64	0	16	CURRENT; GenericArrayType; Object
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data42.java	MixinHelper3$Data42	com.google.common.reflect.Types$TypeVariableImpl	60.95	30.71	1	26	bound for type variable; GenericDeclaration; Object; Proxy
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data43.java	MixinHelper3$Data43	com.google.common.reflect.Types$TypeVariableInvocationHandler	35.51	15.57	0	20	AccessControlException; InvocationHandler; InvocationTargetException
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data44.java	MixinHelper3$Data44	com.google.common.reflect.Types$WildcardTypeImpl	77.26	38.60	2	31	lower bound for wildcard; upper bound for wildcard; Arrays; CURRENT; Object
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Data45.java	MixinHelper3$Data45	com.google.common.reflect.Types$ParameterizedTypeImpl	75.43	33.91	1	38	type parameter; Arrays; CURRENT; Class
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type10.java	MixinHelper3$Type10	com.google.common.reflect.Types$JavaVersion	65.66	16.75	1	23	java.util.Map.java.util.Map; AnnotatedElement; CURRENT; Class
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type4.java	MixinHelper3$Type4	com.google.common.util.concurrent.ExecutionSequencer$RunningState	12.37	3.45	0	3	CANCELLED; NOT_RUN; STARTED
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type5.java	MixinHelper3$Type5	com.google.common.hash.Funnels$IntegerFunnel	33.11	14.61	1	10	Funnels.integerFunnel(); Funnel; Funnels; INSTANCE
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type6.java	MixinHelper3$Type6	com.google.common.hash.Funnels$ByteArrayFunnel	31.80	14.21	1	9	Funnels.byteArrayFunnel(); Funnel; Funnels; INSTANCE
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type7.java	MixinHelper3$Type7	com.google.common.hash.Funnels$LongFunnel	33.46	14.61	1	10	Funnels.longFunnel(); Funnel; Funnels; INSTANCE
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type8.java	MixinHelper3$Type8	com.google.common.hash.Funnels$UnencodedCharsFunnel	33.59	14.61	1	10	Funnels.unencodedCharsFunnel(); CharSequence; Funnel; Funnels
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3$Type9.java	MixinHelper3$Type9	com.google.common.reflect.Types$ClassOwnership	43.04	17.08	0	21	AssertionError; Class; JVM_BEHAVIOR
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3.java	MixinHelper3	com.google.common.base.Defaults	20.38	6.96	0	13	Boolean; Class; Double
src/main/java/com/moonsworth/lunar/genesis/MixinHelper30$Data4.java	MixinHelper30$Data4	com.google.common.util.concurrent.AggregateFutureState$SafeAtomicHelper	22.04	6.01	0	10	AtomicIntegerFieldUpdater; AtomicReferenceFieldUpdater; Set
src/main/java/com/moonsworth/lunar/genesis/MixinHelper302.java	MixinHelper302	com.google.common.util.concurrent.AggregateFuture	204.68	127.04	2	71	Input Future failed with Error; Less than 0 remaining futures; ALL_INPUT_FUTURES_PROCESSED; Error; ExecutionException
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3022.java	MixinHelper3022	com.google.common.util.concurrent.CollectionFuture	34.00	10.36	0	20	ArrayList; List; Nullable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper30_2.java	MixinHelper30_2	com.google.common.util.concurrent.AggregateFutureState	85.21	24.06	1	30	SafeAtomicHelper is broken!; AtomicIntegerFieldUpdater; AtomicReferenceFieldUpdater; FULL
src/main/java/com/moonsworth/lunar/genesis/MixinHelper312$Data.java	MixinHelper312$Data	mchorse.emoticons.skin_n_bones.api.animation.AnimationMesh	11.45	4.85	0	4	MixinHelper2_8; com; lunar
src/main/java/com/moonsworth/lunar/genesis/MixinHelper312.java	MixinHelper312	com.google.common.collect.ForwardingMap	113.88	54.46	0	56	CanIgnoreReturnValue; Collection; Entry
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3122$Data4.java	MixinHelper3122$Data4	mchorse.emoticons.skin_n_bones.api.animation.AnimationMesh	11.45	4.85	0	4	MixinHelper2_8; com; lunar
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3122.java	MixinHelper3122	com.google.common.collect.MutableClassToInstanceMap	51.88	14.29	0	32	CanIgnoreReturnValue; Class; Entry
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3122_2.java	MixinHelper3122_2	com.google.common.reflect.MutableTypeToInstanceMap	51.34	17.60	0	30	CanIgnoreReturnValue; Class; Deprecated
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3123.java	MixinHelper3123	com.google.common.collect.ForwardingSortedMap	79.93	35.51	1	31	fromKey must be <= toKey; ClassCastException; Comparable; Comparator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper31232.java	MixinHelper31232	com.google.common.collect.ForwardingNavigableMap	179.44	90.20	0	53	Entry; Iterator; Map
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3124.java	MixinHelper3124	com.google.common.collect.AbstractBiMap	142.77	48.64	2	64	value already present: ; value already present: %s; BiFunction; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/MixinHelper31242.java	MixinHelper31242	com.google.common.collect.EnumBiMap	76.72	19.63	0	32	Class; Enum; EnumMap
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3125.java	MixinHelper3125	com.google.common.collect.ImmutableClassToInstanceMap	44.99	11.66	0	28	CanIgnoreReturnValue; Class; Deprecated
src/main/java/com/moonsworth/lunar/genesis/MixinHelper316.java	MixinHelper316	com.google.common.collect.ForwardingCollection	93.83	37.26	0	45	CanIgnoreReturnValue; Collection; Iterator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3162.java	MixinHelper3162	com.google.common.collect.ForwardingMultiset	103.94	51.51	0	45	CanIgnoreReturnValue; Collection; Iterator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3163.java	MixinHelper3163	com.google.common.collect.ForwardingQueue	41.60	20.99	0	20	CanIgnoreReturnValue; IllegalStateException; NoSuchElementException
src/main/java/com/moonsworth/lunar/genesis/MixinHelper31632.java	MixinHelper31632	com.google.common.collect.EvictingQueue	57.64	32.11	1	27	maxSize (%s) must >= 0; ArrayDeque; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/MixinHelper3164.java	MixinHelper3164	com.google.common.collect.ForwardingList	109.85	53.38	0	47	CanIgnoreReturnValue; Collection; Iterable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper31652.java	MixinHelper31652	com.google.common.collect.ForwardingSortedSet	65.87	25.88	0	33	ClassCastException; Comparable; Comparator
src/main/java/com/moonsworth/lunar/genesis/MixinHelper316522.java	MixinHelper316522	com.google.common.collect.ForwardingNavigableSet	105.46	46.19	0	33	Iterator; NavigableSet; SortedSet
src/main/java/com/moonsworth/lunar/genesis/MixinHelper32$Data3.java	MixinHelper32$Data3	com.google.common.util.concurrent.TimeoutFuture$Fire	82.37	45.55	2	28	 (timeout delayed by ;  ms after scheduled time); MILLISECONDS; Math; Nullable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper322_2.java	MixinHelper322_2	com.google.common.escape.ArrayBasedUnicodeEscaper	38.27	14.05	0	22	CharSequence; Character; Integer
src/main/java/com/moonsworth/lunar/genesis/MixinHelper32_2.java	MixinHelper32_2	com.google.common.graph.DirectedGraphConnections	109.44	58.39	0	52	ArrayList; AssertionError; AtomicBoolean
src/main/java/com/moonsworth/lunar/genesis/MixinHelper32_4.java	MixinHelper32_4	com.google.common.util.concurrent.TimeoutFuture	71.11	27.28	1	26	, remaining delay=[; MILLISECONDS; Nullable; ScheduledExecutorService
src/main/java/com/moonsworth/lunar/genesis/MixinHelper33$Data8.java	MixinHelper33$Data8	com.google.common.collect.Multisets$MultisetIteratorImpl	35.89	14.64	0	19	Iterator; NoSuchElementException; Nullable
src/main/java/com/moonsworth/lunar/genesis/MixinHelper34_2.java	MixinHelper34_2	com.google.common.util.concurrent.AbstractCatchingFuture	127.24	62.41	3	43	 without a cause; Future type ; Class; ExecutionException; Executor
src/main/java/com/moonsworth/lunar/genesis/MixinHelper35$Type.java	MixinHelper35$Type	com.google.common.collect.SortedLists$KeyPresentBehavior	30.46	13.01	0	11	ANY_PRESENT; Comparator; FIRST_AFTER
src/main/java/com/moonsworth/lunar/genesis/MixinHelper35$Type2.java	MixinHelper35$Type2	com.google.common.collect.SortedLists$KeyAbsentBehavior	17.82	8.51	0	5	INVERTED_INSERTION_INDEX; NEXT_HIGHER; NEXT_LOWER
