package	old	new	evidence
com.moonsworth.lunar.genesis	MixinHelper22$Data3	Lists$TransformingRandomAccessList	Guava 29.0-jre com/google/common/collect/Lists$TransformingRandomAccessList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22$Data4	Lists$CharSequenceAsList	Guava 29.0-jre com/google/common/collect/Lists$CharSequenceAsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22$Data5	Lists$AbstractListWrapper	Guava 29.0-jre com/google/common/collect/Lists$AbstractListWrapper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22$Data6	Lists$OnePlusArrayList	Guava 29.0-jre com/google/common/collect/Lists$OnePlusArrayList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22$Data7	Lists$StringAsImmutableList	Guava 29.0-jre com/google/common/collect/Lists$StringAsImmutableList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22$Data9	Lists$TransformingSequentialList	Guava 29.0-jre com/google/common/collect/Lists$TransformingSequentialList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper222$Data2	JdkPattern$JdkMatcher	Guava 29.0-jre com/google/common/base/JdkPattern$JdkMatcher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22_2	CommonPattern	Guava 29.0-jre com/google/common/base/CommonPattern (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper22_4	TypeParameter	Guava 29.0-jre com/google/common/reflect/TypeParameter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$1_2	StandardTable$1	Guava 29.0-jre com/google/common/collect/StandardTable$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$3	TypeToken$3	Guava 29.0-jre com/google/common/reflect/TypeToken$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Data13	TypeToken$Bounds	Guava 29.0-jre com/google/common/reflect/TypeToken$Bounds (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Data15	TypeToken$SimpleTypeToken	Guava 29.0-jre com/google/common/reflect/TypeToken$SimpleTypeToken (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Data17	TypeToken$TypeCollector	Guava 29.0-jre com/google/common/reflect/TypeToken$TypeCollector (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Data4	Streams$MapWithIndexSpliterator	Guava 29.0-jre com/google/common/collect/Streams$MapWithIndexSpliterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Data9	Streams$TemporaryPair	Guava 29.0-jre com/google/common/collect/Streams$TemporaryPair (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Extension	Streams$LongFunctionWithIndex	Guava 29.0-jre com/google/common/collect/Streams$LongFunctionWithIndex (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Extension2	Streams$DoubleFunctionWithIndex	Guava 29.0-jre com/google/common/collect/Streams$DoubleFunctionWithIndex (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Extension3	Streams$FunctionWithIndex	Guava 29.0-jre com/google/common/collect/Streams$FunctionWithIndex (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Extension4	Streams$IntFunctionWithIndex	Guava 29.0-jre com/google/common/collect/Streams$IntFunctionWithIndex (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type$1	RemovalCause$1	Guava 29.0-jre com/google/common/cache/RemovalCause$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type$2	RemovalCause$2	Guava 29.0-jre com/google/common/cache/RemovalCause$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type$3	RemovalCause$3	Guava 29.0-jre com/google/common/cache/RemovalCause$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type$4	RemovalCause$4	Guava 29.0-jre com/google/common/cache/RemovalCause$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type$5	RemovalCause$5	Guava 29.0-jre com/google/common/cache/RemovalCause$5 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type$6	Service$State$1	Guava 29.0-jre com/google/common/util/concurrent/Service$State$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type2$1	TypeToken$TypeFilter$1	Guava 29.0-jre com/google/common/reflect/TypeToken$TypeFilter$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper23$Type2$2	TypeToken$TypeFilter$2	Guava 29.0-jre com/google/common/reflect/TypeToken$TypeFilter$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper232$1$1	AbstractExecutionThreadService$1$1	Guava 29.0-jre com/google/common/util/concurrent/AbstractExecutionThreadService$1$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper232$2	AbstractExecutionThreadService$2	Guava 29.0-jre com/google/common/util/concurrent/AbstractExecutionThreadService$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper233$1	AbstractIdleService$1	Guava 29.0-jre com/google/common/util/concurrent/AbstractIdleService$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper233$Data	AbstractIdleService$ThreadNameSupplier	Guava 29.0-jre com/google/common/util/concurrent/AbstractIdleService$ThreadNameSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper233$Data2	AbstractIdleService$DelegateService	Guava 29.0-jre com/google/common/util/concurrent/AbstractIdleService$DelegateService (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper234$Data$Data	AbstractScheduledService$CustomScheduler$Schedule	Guava 29.0-jre com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper234$Data3	AbstractScheduledService$Scheduler	Guava 29.0-jre com/google/common/util/concurrent/AbstractScheduledService$Scheduler (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper24	Callables	Guava 29.0-jre com/google/common/util/concurrent/Callables (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper24$4	Callables$4	Guava 29.0-jre com/google/common/util/concurrent/Callables$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper24$Extension	Table$Cell	Guava 29.0-jre com/google/common/collect/Table$Cell (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper242$Data	Converter$FunctionBasedConverter	Guava 29.0-jre com/google/common/base/Converter$FunctionBasedConverter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper242$Data2	Converter$ConverterComposition	Guava 29.0-jre com/google/common/base/Converter$ConverterComposition (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper242$Data3	Converter$IdentityConverter	Guava 29.0-jre com/google/common/base/Converter$IdentityConverter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper242$Data4	Converter$ReverseConverter	Guava 29.0-jre com/google/common/base/Converter$ReverseConverter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper24_2	Function	Guava 29.0-jre com/google/common/base/Function (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper24_4	LoadingCache	Guava 29.0-jre com/google/common/cache/LoadingCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data10	Iterators$ArrayItr	Guava 29.0-jre com/google/common/collect/Iterators$ArrayItr (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data11	Iterators$MergingIterator	Guava 29.0-jre com/google/common/collect/Iterators$MergingIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data12	Iterators$PeekingImpl	Guava 29.0-jre com/google/common/collect/Iterators$PeekingImpl (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data3	Suppliers$MemoizingSupplier	Guava 29.0-jre com/google/common/base/Suppliers$MemoizingSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data4	Suppliers$ExpiringMemoizingSupplier	Guava 29.0-jre com/google/common/base/Suppliers$ExpiringMemoizingSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data5	Suppliers$NonSerializableMemoizingSupplier	Guava 29.0-jre com/google/common/base/Suppliers$NonSerializableMemoizingSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data6	Suppliers$SupplierComposition	Guava 29.0-jre com/google/common/base/Suppliers$SupplierComposition (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data7	Suppliers$SupplierOfInstance	Guava 29.0-jre com/google/common/base/Suppliers$SupplierOfInstance (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data8	Suppliers$ThreadSafeSupplier	Guava 29.0-jre com/google/common/base/Suppliers$ThreadSafeSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Data9	Iterators$ConcatenatedIterator	Guava 29.0-jre com/google/common/collect/Iterators$ConcatenatedIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper25$Extension	MapMakerInternalMap$StrongValueEntry	Guava 29.0-jre com/google/common/collect/MapMakerInternalMap$StrongValueEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper262$Data	Futures$FutureCombiner	Guava 29.0-jre com/google/common/util/concurrent/Futures$FutureCombiner (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper262$Data2	Futures$CallbackListener	Guava 29.0-jre com/google/common/util/concurrent/Futures$CallbackListener (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper262$Data4	Futures$InCompletionOrderState	Guava 29.0-jre com/google/common/util/concurrent/Futures$InCompletionOrderState (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper26_3	ShortsMethodsForWeb	Guava 29.0-jre com/google/common/primitives/ShortsMethodsForWeb (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$1	Synchronized$1	Guava 29.0-jre com/google/common/collect/Synchronized$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$2	Striped$2	Guava 29.0-jre com/google/common/util/concurrent/Striped$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$4	Striped$4	Guava 29.0-jre com/google/common/util/concurrent/Striped$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$5	Striped$5	Guava 29.0-jre com/google/common/util/concurrent/Striped$5 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$Data10	Striped$PaddedLock	Guava 29.0-jre com/google/common/util/concurrent/Striped$PaddedLock (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$Data12	Striped$PaddedSemaphore	Guava 29.0-jre com/google/common/util/concurrent/Striped$PaddedSemaphore (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$Data13$Data	Striped$SmallLazyStriped$ArrayReference	Guava 29.0-jre com/google/common/util/concurrent/Striped$SmallLazyStriped$ArrayReference (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$Data16	Striped$PowerOfTwoStriped	Guava 29.0-jre com/google/common/util/concurrent/Striped$PowerOfTwoStriped (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper27$Data5	Interners$InternerFunction	Guava 29.0-jre com/google/common/collect/Interners$InternerFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper28_2	TopKSelector	Guava 29.0-jre com/google/common/collect/TopKSelector (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper29	ObjectArrays	Guava 29.0-jre com/google/common/collect/ObjectArrays (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$1	TreeRangeSet$1	Guava 29.0-jre com/google/common/collect/TreeRangeSet$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$Data$1	LittleEndianByteArray$UnsafeByteArray$3	Guava 29.0-jre com/google/common/hash/LittleEndianByteArray$UnsafeByteArray$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$Data2	AbstractFuture$Cancellation	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$Cancellation (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$Data4	AbstractFuture$Failure	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$Failure (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$Data4$1	AbstractFuture$Failure$1	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$Failure$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$Data8	AbstractFuture$SetFuture	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$SetFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292$Extension	AbstractFuture$Trusted	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$Trusted (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2922	GwtFluentFutureCatchingSpecialization	Guava 29.0-jre com/google/common/util/concurrent/GwtFluentFutureCatchingSpecialization (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper292222	ForwardingFluentFuture	Guava 29.0-jre com/google/common/util/concurrent/ForwardingFluentFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_11	HttpHeaders	Guava 29.0-jre com/google/common/net/HttpHeaders (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_12	Comparators	Guava 29.0-jre com/google/common/collect/Comparators (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_14	GraphConstants	Guava 29.0-jre com/google/common/graph/GraphConstants (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_3	ArrayBasedEscaperMap	Guava 29.0-jre com/google/common/escape/ArrayBasedEscaperMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_4	HtmlEscapers	Guava 29.0-jre com/google/common/html/HtmlEscapers (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_5	Weigher	Guava 29.0-jre com/google/common/cache/Weigher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_8	Preconditions	Guava 29.0-jre com/google/common/base/Preconditions (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper2_9	DeadEvent	Guava 29.0-jre com/google/common/eventbus/DeadEvent (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3	Defaults	Guava 29.0-jre com/google/common/base/Defaults (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$1	Escaper$1	Guava 29.0-jre com/google/common/escape/Escaper$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$1_3	LongAddables$1	Guava 29.0-jre com/google/common/hash/LongAddables$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$2_2	Types$2	Guava 29.0-jre com/google/common/reflect/Types$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$3	ExecutionSequencer$3	Guava 29.0-jre com/google/common/util/concurrent/ExecutionSequencer$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Data28	LongAddables$PureJavaLongAddable	Guava 29.0-jre com/google/common/cache/LongAddables$PureJavaLongAddable (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Data31$Extension	CollectSpliterators$FlatMapSpliterator$Factory	Guava 29.0-jre com/google/common/collect/CollectSpliterators$FlatMapSpliterator$Factory (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Data37	Funnels$SequentialFunnel	Guava 29.0-jre com/google/common/hash/Funnels$SequentialFunnel (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Data38$Data	Funnels$StringCharsetFunnel$SerializedForm	Guava 29.0-jre com/google/common/hash/Funnels$StringCharsetFunnel$SerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Data39	Funnels$SinkAsStream	Guava 29.0-jre com/google/common/hash/Funnels$SinkAsStream (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Data41	Types$NativeTypeVariableEquals	Guava 29.0-jre com/google/common/reflect/Types$NativeTypeVariableEquals (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type10$3	Types$JavaVersion$3	Guava 29.0-jre com/google/common/reflect/Types$JavaVersion$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type10$4	Types$JavaVersion$4	Guava 29.0-jre com/google/common/reflect/Types$JavaVersion$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type10$5	FluentFuture$TrustedFuture	Guava 29.0-jre com/google/common/util/concurrent/FluentFuture$TrustedFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type10$6	ImmediateFuture$ImmediateCancelledFuture	Guava 29.0-jre com/google/common/util/concurrent/ImmediateFuture$ImmediateCancelledFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type9$1	Types$ClassOwnership$1	Guava 29.0-jre com/google/common/reflect/Types$ClassOwnership$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type9$2	Types$ClassOwnership$2	Guava 29.0-jre com/google/common/reflect/Types$ClassOwnership$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3$Type9$Data	Striped$6	Guava 29.0-jre com/google/common/util/concurrent/Striped$6 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper30$1	Dispatcher$1	Guava 29.0-jre com/google/common/eventbus/Dispatcher$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper30$Data5	AggregateFutureState$AtomicHelper	Guava 29.0-jre com/google/common/util/concurrent/AggregateFutureState$AtomicHelper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper302$1	Futures$3	Guava 29.0-jre com/google/common/util/concurrent/Futures$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper302$2	AggregateFuture$2	Guava 29.0-jre com/google/common/util/concurrent/AggregateFuture$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3022$Data	CollectionFuture$Present	Guava 29.0-jre com/google/common/util/concurrent/CollectionFuture$Present (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3023$Data3	CombinedFuture$CombinedFutureInterruptibleTask	Guava 29.0-jre com/google/common/util/concurrent/CombinedFuture$CombinedFutureInterruptibleTask (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31	ForwardingCache	Guava 29.0-jre com/google/common/cache/ForwardingCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31$Data	ForwardingCache$SimpleForwardingCache	Guava 29.0-jre com/google/common/cache/ForwardingCache$SimpleForwardingCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper312	ForwardingMap	Guava 29.0-jre com/google/common/collect/ForwardingMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper312$1	EndpointPair$1	Guava 29.0-jre com/google/common/graph/EndpointPair$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper312$Data	ForwardingLoadingCache$SimpleForwardingLoadingCache	Guava 29.0-jre com/google/common/cache/ForwardingLoadingCache$SimpleForwardingLoadingCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper312$Data5	ForwardingFuture$SimpleForwardingFuture	Guava 29.0-jre com/google/common/util/concurrent/ForwardingFuture$SimpleForwardingFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3122$1_2	EndpointPairIterator$1	Guava 29.0-jre com/google/common/graph/EndpointPairIterator$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3122$Data3	MutableClassToInstanceMap$SerializedForm	Guava 29.0-jre com/google/common/collect/MutableClassToInstanceMap$SerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3122$Data4	ForwardingListenableFuture$SimpleForwardingListenableFuture	Guava 29.0-jre com/google/common/util/concurrent/ForwardingListenableFuture$SimpleForwardingListenableFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3122$Data5	MutableTypeToInstanceMap$UnmodifiableEntry	Guava 29.0-jre com/google/common/reflect/MutableTypeToInstanceMap$UnmodifiableEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3122_3	ForwardingListenableFuture	Guava 29.0-jre com/google/common/util/concurrent/ForwardingListenableFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3123	ForwardingSortedMap	Guava 29.0-jre com/google/common/collect/ForwardingSortedMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31232	ForwardingNavigableMap	Guava 29.0-jre com/google/common/collect/ForwardingNavigableMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3124$Data3	AbstractBiMap$Inverse	Guava 29.0-jre com/google/common/collect/AbstractBiMap$Inverse (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31242	EnumBiMap	Guava 29.0-jre com/google/common/collect/EnumBiMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31243	EnumHashBiMap	Guava 29.0-jre com/google/common/collect/EnumHashBiMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3125$1	Traverser$1	Guava 29.0-jre com/google/common/graph/Traverser$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3126	ForwardingConcurrentMap	Guava 29.0-jre com/google/common/collect/ForwardingConcurrentMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper312_2	ForwardingFuture	Guava 29.0-jre com/google/common/util/concurrent/ForwardingFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper312_3	ForwardingLoadingCache	Guava 29.0-jre com/google/common/cache/ForwardingLoadingCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper313	ForwardingListeningExecutorService	Guava 29.0-jre com/google/common/util/concurrent/ForwardingListeningExecutorService (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3132	ForwardingListIterator	Guava 29.0-jre com/google/common/collect/ForwardingListIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper313_2	ForwardingIterator	Guava 29.0-jre com/google/common/collect/ForwardingIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper314	ForwardingTable	Guava 29.0-jre com/google/common/collect/ForwardingTable (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper315	ForwardingMapEntry	Guava 29.0-jre com/google/common/collect/ForwardingMapEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper316	ForwardingCollection	Guava 29.0-jre com/google/common/collect/ForwardingCollection (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3163	ForwardingQueue	Guava 29.0-jre com/google/common/collect/ForwardingQueue (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31632	EvictingQueue	Guava 29.0-jre com/google/common/collect/EvictingQueue (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31633	ForwardingDeque	Guava 29.0-jre com/google/common/collect/ForwardingDeque (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper316332	ForwardingBlockingDeque	Guava 29.0-jre com/google/common/collect/ForwardingBlockingDeque (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31633_2	ForwardingBlockingDeque	Guava 29.0-jre com/google/common/util/concurrent/ForwardingBlockingDeque (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3163_2	ForwardingBlockingQueue	Guava 29.0-jre com/google/common/util/concurrent/ForwardingBlockingQueue (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3164	ForwardingList	Guava 29.0-jre com/google/common/collect/ForwardingList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3165	ForwardingSet	Guava 29.0-jre com/google/common/collect/ForwardingSet (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31652	ForwardingSortedSet	Guava 29.0-jre com/google/common/collect/ForwardingSortedSet (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper316522	ForwardingNavigableSet	Guava 29.0-jre com/google/common/collect/ForwardingNavigableSet (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper317	ForwardingMultimap	Guava 29.0-jre com/google/common/collect/ForwardingMultimap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3172	ForwardingListMultimap	Guava 29.0-jre com/google/common/collect/ForwardingListMultimap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3173	ForwardingSetMultimap	Guava 29.0-jre com/google/common/collect/ForwardingSetMultimap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31732	ForwardingSortedSetMultimap	Guava 29.0-jre com/google/common/collect/ForwardingSortedSetMultimap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31_2	ForwardingExecutorService	Guava 29.0-jre com/google/common/util/concurrent/ForwardingExecutorService (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper31_3	ForwardingObject	Guava 29.0-jre com/google/common/collect/ForwardingObject (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper32	AbstractMapEntry	Guava 29.0-jre com/google/common/collect/AbstractMapEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper32$1	BloomFilter$1	Guava 29.0-jre com/google/common/hash/BloomFilter$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper32$Data2	TimeoutFuture$TimeoutFutureException	Guava 29.0-jre com/google/common/util/concurrent/TimeoutFuture$TimeoutFutureException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper32$Data4	DirectedGraphConnections$PredAndSucc	Guava 29.0-jre com/google/common/graph/DirectedGraphConnections$PredAndSucc (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper32$Data5	DirectedGraphConnections$NodeConnection	Guava 29.0-jre com/google/common/graph/DirectedGraphConnections$NodeConnection (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper322	ImmutableEntry	Guava 29.0-jre com/google/common/collect/ImmutableEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3222	ImmutableMapEntry	Guava 29.0-jre com/google/common/collect/ImmutableMapEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3222$Data	ImmutableMapEntry$NonTerminalImmutableMapEntry	Guava 29.0-jre com/google/common/collect/ImmutableMapEntry$NonTerminalImmutableMapEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper322_2	ArrayBasedUnicodeEscaper	Guava 29.0-jre com/google/common/escape/ArrayBasedUnicodeEscaper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper32_3	PercentEscaper	Guava 29.0-jre com/google/common/net/PercentEscaper (coverage matcher score 1.000)
